City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
478,Paraguacu Paulista,BR,2022-03-30 13:17:44,-22.4128,-50.5758,80.08,68,0,5.84,clear sky
479,Gasa,PS,2022-03-30 13:22:41,31.5,34.4667,70.88,60,27,11.05,scattered clouds
480,Paungde,MM,2022-03-30 13:22:42,18.4833,95.5,89.96,35,0,12.57,clear sky
481,Galesong,ID,2022-03-30 13:22:42,-5.3166,119.3661,78.82,79,97,3.44,overcast clouds
482,Mao,ES,2022-03-30 13:22:42,39.8885,4.2658,57.76,88,75,14.97,broken clouds
483,Belmonte,BR,2022-03-30 13:22:43,-15.8631,-38.8828,83.59,60,59,4.07,broken clouds
484,Borgo San Dalmazzo,IT,2022-03-30 13:22:43,44.333,7.4858,48.88,92,100,3.87,overcast clouds
485,Ler,SS,2022-03-30 13:22:44,8.3018,30.1418,104.85,8,7,1.7,clear sky
486,Isangel,VU,2022-03-30 13:22:44,-19.55,169.2667,79.9,85,100,9.24,overcast clouds
487,Kruisfontein,ZA,2022-03-30 13:22:44,-34.0033,24.7314,69.89,63,100,13.27,overcast clouds
488,Mount Gambier,AU,2022-03-30 13:22:45,-37.8333,140.7667,56.98,62,96,12.35,overcast clouds
489,Cangucu,BR,2022-03-30 13:22:45,-31.395,-52.6756,60.01,86,100,11.74,overcast clouds
490,Beyneu,KZ,2022-03-30 13:22:45,45.3167,55.2,57.11,34,86,15.88,overcast clouds
491,Asau,RO,2022-03-30 13:22:46,46.4333,26.4,69.96,21,100,11.05,overcast clouds
492,Celestun,MX,2022-03-30 13:22:46,20.8667,-90.4,75.47,79,66,18.61,broken clouds
493,Severo-Kurilsk,RU,2022-03-30 13:23:47,50.6789,156.125,31.51,90,100,14.29,snow
494,Basoko,CD,2022-03-30 13:23:47,1.2391,23.616,91.44,41,64,7.4,broken clouds
495,Eenhana,NA,2022-03-30 13:23:47,-17.4667,16.3333,82.99,45,100,2.93,overcast clouds
496,Lasa,IT,2022-03-30 13:23:48,46.6166,10.7002,44.37,98,100,3.8,overcast clouds
497,Ust-Abakan,RU,2022-03-30 13:23:48,53.8525,91.3742,37.89,41,0,4.47,clear sky
498,Ternate,ID,2022-03-30 13:23:48,0.8,127.4,81.03,80,100,7.05,overcast clouds
499,Abu Samrah,SY,2022-03-30 13:23:49,35.3029,37.1841,68.67,33,0,11.81,clear sky
500,Honningsvag,NO,2022-03-30 13:23:49,70.9821,25.9704,29.95,80,75,27.63,broken clouds
501,Lebu,CL,2022-03-30 13:23:49,-37.6167,-73.65,51.67,60,7,21.74,clear sky
502,Paamiut,GL,2022-03-30 13:23:50,61.994,-49.6678,30.36,73,16,2.21,few clouds
503,Camana,PE,2022-03-30 13:23:50,-16.6228,-72.7111,69.57,80,67,6.55,broken clouds
504,Christchurch,NZ,2022-03-30 13:20:25,-43.5333,172.6333,60.94,93,75,10.36,broken clouds
505,Dickinson,US,2022-03-30 13:22:26,29.4608,-95.0513,74.16,88,100,17.27,haze
506,Tacuarembo,UY,2022-03-30 13:22:04,-31.7333,-55.9833,55.9,51,100,13.91,overcast clouds
507,Sungaipenuh,ID,2022-03-30 13:23:51,-2.0833,101.3833,65.21,92,61,1.12,broken clouds
508,Fare,PF,2022-03-30 13:23:51,-16.7,-151.0167,81.25,74,46,14.36,scattered clouds
509,Mana,GF,2022-03-30 13:23:51,5.6592,-53.7767,80.06,62,100,8.21,overcast clouds
510,Boa Vista,BR,2022-03-30 13:22:13,2.8197,-60.6733,82.38,57,20,16.11,few clouds
511,Kununurra,AU,2022-03-30 13:23:52,-15.7667,128.7333,78.78,83,81,5.75,broken clouds
512,Vila Franca Do Campo,PT,2022-03-30 13:23:52,37.7167,-25.4333,64.81,62,99,1.92,overcast clouds
513,Mandera,KE,2022-03-30 13:23:53,3.9366,41.867,99.41,22,28,15.01,scattered clouds
514,Lyubar,UA,2022-03-30 13:23:53,49.9204,27.7592,45.12,82,100,6.96,overcast clouds
515,Macieira De Cambra,PT,2022-03-30 13:23:53,40.8594,-8.3734,57.2,47,3,11.86,clear sky
516,Karasjok,NO,2022-03-30 13:23:54,69.4719,25.5112,25.79,81,100,18.32,overcast clouds
517,Leopold,AU,2022-03-30 13:23:54,-38.1833,144.4667,61.65,68,100,18.41,overcast clouds
518,Bandarbeyla,SO,2022-03-30 13:23:54,9.4942,50.8122,82.04,66,33,14.54,scattered clouds
519,Canutama,BR,2022-03-30 13:23:55,-6.5339,-64.3831,75.96,87,100,2.84,moderate rain
520,Iwaki,JP,2022-03-30 13:23:55,37.05,140.8833,57.34,92,62,5.66,broken clouds
521,Kudat,MY,2022-03-30 13:23:55,6.8837,116.8477,82.33,83,20,5.75,few clouds
522,Sechura,PE,2022-03-30 13:23:56,-5.5569,-80.8222,72.18,75,93,10.25,overcast clouds
523,Hanmer Springs,NZ,2022-03-30 13:23:56,-42.5167,172.8167,55.38,91,6,2.53,clear sky
524,Crewe,GB,2022-03-30 13:23:57,53.0979,-2.4416,44.38,83,100,5.99,overcast clouds
525,Margate,GB,2022-03-30 13:23:57,51.3813,1.3862,52.11,76,100,1.99,overcast clouds
526,Inongo,CD,2022-03-30 13:23:57,-1.95,18.2667,77.92,72,100,1.54,overcast clouds
527,Havoysund,NO,2022-03-30 13:23:58,70.9963,24.6622,30.43,76,100,25.57,light snow
528,Catemaco,MX,2022-03-30 13:23:58,18.4167,-95.1167,72.86,72,1,14.63,clear sky
529,Dalianwan,CN,2022-03-30 13:23:59,39.0286,121.695,44.64,53,0,8.95,clear sky
530,Kyzyl-Suu,KG,2022-03-30 13:23:59,42.3414,78.0056,34.41,75,6,3.62,clear sky
531,San Policarpo,PH,2022-03-30 13:23:59,12.1791,125.5072,79.97,84,7,10.04,clear sky
532,Saint-Augustin,CA,2022-03-30 13:20:18,51.226,-58.6502,33.98,91,100,16.87,light snow
533,Udayagiri,IN,2022-03-30 13:24:00,20.1333,84.3833,81.82,45,5,4.54,clear sky
534,Graaff-Reinet,ZA,2022-03-30 13:24:00,-32.2522,24.5308,80.92,50,100,22.57,overcast clouds
535,San Ignacio,BZ,2022-03-30 13:24:01,17.1561,-89.0714,69.94,94,0,4.61,clear sky
536,Mandalgovi,MN,2022-03-30 13:24:01,45.7625,106.2708,28.04,34,0,10.69,clear sky
537,Malaya Serdoba,RU,2022-03-30 13:24:01,52.4661,44.9512,34.2,96,100,4.68,light snow
538,Visby,SE,2022-03-30 13:24:02,57.6409,18.296,37.06,37,0,12.66,clear sky
539,Leningradskiy,RU,2022-03-30 13:24:02,69.3833,178.4167,-20.94,100,96,3.67,overcast clouds
540,Puerto Baquerizo Moreno,EC,2022-03-30 13:22:41,-0.9,-89.6,77.68,85,100,8.19,overcast clouds
541,Trairi,BR,2022-03-30 13:23:05,-3.2778,-39.2689,83.77,68,30,11.7,scattered clouds
542,Miramar,US,2022-03-30 13:25:03,25.9873,-80.2323,79.02,65,0,18.41,clear sky
543,Kachiry,KZ,2022-03-30 13:25:04,53.0675,76.1036,34.68,90,57,17.72,broken clouds
544,Fasa,IR,2022-03-30 13:25:04,28.9383,53.6482,78.04,7,0,9.22,clear sky
545,Cabinda,AO,2022-03-30 13:25:05,-5.55,12.2,87.94,62,20,8.05,few clouds
546,Pingdingshan,CN,2022-03-30 13:25:06,33.7385,113.3012,61.3,66,100,6.2,overcast clouds
547,Alofi,NU,2022-03-30 13:25:06,-19.0595,-169.9187,76.89,94,100,4.61,overcast clouds
548,Fort Saint James,CA,2022-03-30 13:25:07,54.4333,-124.25,34.88,76,100,4.52,overcast clouds
549,Libourne,FR,2022-03-30 13:20:27,44.9167,-0.25,61.57,60,99,7.58,overcast clouds
550,Sacramento,US,2022-03-30 13:20:49,38.4666,-121.3177,52.18,92,40,9.22,scattered clouds
551,Tuatapere,NZ,2022-03-30 13:25:08,-46.1333,167.6833,56.34,96,87,3.24,overcast clouds
552,Kimberley,ZA,2022-03-30 13:25:08,-28.7323,24.7623,82.09,36,40,8.05,scattered clouds
553,Te Anau,NZ,2022-03-30 13:25:08,-45.4167,167.7167,55.36,91,100,0.76,overcast clouds
554,Cherrapunji,IN,2022-03-30 13:25:09,25.3,91.7,59.81,74,78,3.11,broken clouds
555,Tandil,AR,2022-03-30 13:24:58,-37.3217,-59.1332,46.65,79,96,20.33,overcast clouds
556,Saldanha,ZA,2022-03-30 13:25:09,-33.0117,17.9442,73.45,64,100,10.92,overcast clouds
557,Lagoa,PT,2022-03-30 13:25:10,39.05,-27.9833,61.0,90,52,7.23,broken clouds
558,Abyek,IR,2022-03-30 13:25:10,36.0667,50.55,65.8,17,17,11.3,few clouds
559,Grootfontein,NA,2022-03-30 13:25:11,-19.5667,18.1167,83.77,42,93,5.75,overcast clouds
560,Fortuna,US,2022-03-30 13:25:11,40.5982,-124.1573,48.65,89,100,11.5,overcast clouds
561,Tailai,CN,2022-03-30 13:25:12,46.3833,123.4,33.8,32,51,7.25,broken clouds
562,Ulaanbaatar,MN,2022-03-30 13:25:12,47.9077,106.8832,14.13,48,0,2.24,clear sky
563,Deputatskiy,RU,2022-03-30 13:25:12,69.3,139.9,-20.04,100,82,3.36,broken clouds
564,Hobyo,SO,2022-03-30 13:25:13,5.3505,48.5268,84.51,63,4,14.41,clear sky
565,Usakos,NA,2022-03-30 13:25:13,-22.0,15.6,90.36,28,92,13.06,overcast clouds
566,Sabang,ID,2022-03-30 13:25:14,5.8933,95.3214,83.12,71,2,5.91,clear sky
567,Jiwani,PK,2022-03-30 13:25:14,25.05,61.7417,81.79,46,0,12.41,clear sky
568,Hirara,JP,2022-03-30 13:25:15,24.8,125.2833,74.64,89,100,5.21,overcast clouds
569,Cheremshan,RU,2022-03-30 13:25:15,54.6667,51.5,33.22,97,89,10.42,overcast clouds
570,Dafeng,CN,2022-03-30 13:25:15,23.4517,108.5881,68.58,97,100,2.17,overcast clouds
571,Moerai,PF,2022-03-30 13:25:16,-22.4333,-151.3333,80.28,69,58,2.08,broken clouds
572,Esterhazy,CA,2022-03-30 13:20:52,50.65,-102.0843,23.85,99,95,5.7,overcast clouds
573,Rohru,IN,2022-03-30 13:25:16,31.2167,77.75,63.88,20,0,3.2,clear sky
574,Manzhouli,CN,2022-03-30 13:25:17,49.6,117.4333,23.94,52,7,9.91,clear sky
575,Igarka,RU,2022-03-30 13:25:17,67.4667,86.5833,28.31,95,91,11.59,overcast clouds
576,Sucre,BO,2022-03-30 13:23:30,-19.0333,-65.2627,60.53,51,5,3.27,clear sky
577,Bushenyi,UG,2022-03-30 13:25:18,-0.5853,30.2114,62.51,95,100,1.16,light rain
578,Kargopol,RU,2022-03-30 13:25:18,61.5071,38.9456,26.69,71,100,9.28,overcast clouds
579,Storforshei,NO,2022-03-30 13:25:19,66.4043,14.5233,33.58,59,40,9.22,light snow
580,Bud,US,2022-03-30 13:25:19,39.447,-86.1758,57.74,68,100,15.32,overcast clouds
581,Binzhou,CN,2022-03-30 13:25:19,37.3667,118.0167,44.04,57,100,7.05,overcast clouds
582,Vila Do Maio,CV,2022-03-30 13:25:20,15.1333,-23.2167,77.79,77,85,18.81,overcast clouds
583,Talcahuano,CL,2022-03-30 13:25:20,-36.7167,-73.1167,51.48,62,0,5.75,clear sky
584,Waingapu,ID,2022-03-30 13:25:21,-9.6567,120.2641,77.22,88,98,3.83,moderate rain
585,Hluti,SZ,2022-03-30 13:25:21,-27.2167,31.6167,87.17,36,0,8.57,clear sky
586,Qasigiannguit,GL,2022-03-30 13:25:21,68.8193,-51.1922,26.85,93,100,2.01,overcast clouds
587,Naze,JP,2022-03-30 13:26:22,28.3667,129.4833,65.32,95,100,15.35,overcast clouds
588,Huangzhai,CN,2022-03-30 13:26:22,38.0751,112.6595,59.41,23,49,8.66,scattered clouds
589,Ambilobe,MG,2022-03-30 13:26:22,-13.2,49.05,82.54,81,20,3.8,light rain
590,Benghazi,LY,2022-03-30 13:26:23,32.1167,20.0667,65.1,53,33,10.94,scattered clouds
591,Xam Nua,LA,2022-03-30 13:26:23,20.4197,104.0439,68.32,90,96,2.86,overcast clouds
592,Glodeni,MD,2022-03-30 13:26:24,47.7708,27.5144,67.37,34,91,5.84,overcast clouds
593,Quelimane,MZ,2022-03-30 13:26:24,-17.8786,36.8883,85.95,66,40,10.36,scattered clouds
594,Ponta Delgada,PT,2022-03-30 13:26:25,37.7333,-25.6667,65.12,72,20,13.8,few clouds
595,Seydi,TM,2022-03-30 13:26:25,39.4816,62.9137,61.03,12,0,8.03,clear sky
596,Nerchinskiy Zavod,RU,2022-03-30 13:26:25,51.3088,119.61,15.82,60,8,3.6,clear sky
597,Fonte Boa,BR,2022-03-30 13:26:26,-2.4959,-66.2662,74.23,95,99,0.74,overcast clouds
598,Marawi,PH,2022-03-30 13:26:26,7.9986,124.2928,68.9,91,17,1.43,few clouds
599,Erenhot,CN,2022-03-30 13:26:27,43.6475,111.9767,40.01,24,84,10.76,broken clouds
600,Pietersburg,ZA,2022-03-30 13:26:27,-23.9045,29.4688,77.85,29,20,5.75,few clouds
601,Karratha,AU,2022-03-30 13:26:28,-20.7377,116.8463,84.04,71,100,9.64,overcast clouds
602,Asyut,EG,2022-03-30 13:26:28,27.181,31.1837,88.79,6,0,14.85,clear sky
603,Aliwal North,ZA,2022-03-30 13:26:28,-30.6937,26.7114,80.98,30,100,14.03,overcast clouds
604,Vieste,IT,2022-03-30 13:26:29,41.8825,16.175,55.15,76,100,9.8,overcast clouds
605,Maba,CN,2022-03-30 13:26:29,24.6841,113.5984,70.56,94,8,1.16,clear sky
606,Jalu,LY,2022-03-30 13:26:30,29.0331,21.5482,79.95,17,1,3.27,clear sky
607,Pacific Grove,US,2022-03-30 13:26:30,36.6177,-121.9166,51.51,90,100,7.0,overcast clouds
608,Nola,IT,2022-03-30 13:26:31,40.922,14.5329,63.39,73,100,3.96,overcast clouds
609,Cascais,PT,2022-03-30 13:26:31,38.6979,-9.4215,64.51,61,20,28.99,few clouds
610,Wattegama,LK,2022-03-30 13:26:32,6.7989,81.4808,77.22,84,20,4.56,few clouds
611,Norman Wells,CA,2022-03-30 13:26:32,65.282,-126.8329,5.04,85,100,9.22,light snow
612,Santa Vitoria,BR,2022-03-30 13:26:32,-18.8386,-50.1214,82.26,50,5,8.23,clear sky
613,Setermoen,NO,2022-03-30 13:26:33,68.861,18.3486,31.96,67,100,5.01,overcast clouds
614,Malpe,IN,2022-03-30 13:26:33,13.35,74.7167,87.1,70,2,6.4,clear sky
615,Egvekinot,RU,2022-03-30 13:26:34,66.3167,-179.1667,-13.47,88,15,13.0,few clouds
616,Mehran,IR,2022-03-30 13:26:34,33.1222,46.1646,83.82,7,100,5.55,overcast clouds
617,Punta De Piedra,VE,2022-03-30 13:26:34,7.6176,-71.4916,85.12,49,55,1.9,broken clouds
618,Najran,SA,2022-03-30 13:26:35,17.4924,44.1277,83.05,11,0,15.1,clear sky
619,Were Ilu,ET,2022-03-30 13:26:36,10.6,39.4333,69.4,26,51,10.54,broken clouds
620,Silifke,TR,2022-03-30 13:26:36,36.3778,33.9344,66.78,46,0,9.31,clear sky
621,Atambua,ID,2022-03-30 13:26:37,-9.1061,124.8925,73.87,89,100,3.27,light rain
622,Uchiza,PE,2022-03-30 13:26:37,-8.4592,-76.4633,72.37,87,100,1.12,overcast clouds
623,Chunskiy,RU,2022-03-30 13:26:37,56.0815,99.6342,23.76,95,89,4.54,overcast clouds
624,Kalmar,SE,2022-03-30 13:26:38,56.6616,16.3616,39.15,31,0,10.36,clear sky
625,Port Macquarie,AU,2022-03-30 13:26:38,-31.4333,152.9167,66.88,95,92,23.49,overcast clouds
626,Villa Carlos Paz,AR,2022-03-30 13:26:38,-31.4241,-64.4978,58.39,19,42,10.0,scattered clouds
627,Necochea,AR,2022-03-30 13:26:39,-38.5473,-58.7368,52.11,70,100,23.85,moderate rain
628,Kalianget,ID,2022-03-30 13:27:39,-7.05,113.9333,81.19,78,33,3.51,scattered clouds
629,Rafai,CF,2022-03-30 13:27:40,4.95,23.9167,101.97,19,10,2.1,clear sky
630,Coos Bay,US,2022-03-30 13:27:40,43.3665,-124.2179,46.99,97,100,4.56,overcast clouds
631,Sompeta,IN,2022-03-30 13:27:40,18.9333,84.6,82.54,79,6,14.88,clear sky
632,Severnoye,RU,2022-03-30 13:27:41,56.3491,78.3619,27.77,83,94,15.68,overcast clouds
633,Caravelas,BR,2022-03-30 13:27:41,-17.7125,-39.2481,84.69,61,98,4.36,overcast clouds
634,Aswan,EG,2022-03-30 13:27:41,24.0934,32.907,94.71,8,0,12.91,clear sky
635,Merauke,ID,2022-03-30 13:27:42,-8.4667,140.3333,80.98,76,100,6.44,overcast clouds
636,Half Moon Bay,US,2022-03-30 13:27:42,37.4636,-122.4286,52.25,90,100,18.41,mist
637,San Cristobal,VE,2022-03-30 13:27:43,7.7669,-72.225,68.18,54,99,5.93,overcast clouds
638,Ahtopol,BG,2022-03-30 13:27:43,42.1,27.95,63.84,51,2,14.47,clear sky
639,Maniitsoq,GL,2022-03-30 13:27:43,65.4167,-52.9,22.84,87,16,8.63,few clouds
640,Hami,CN,2022-03-30 13:27:44,42.8,93.45,52.68,28,100,1.95,overcast clouds
641,Snasa,NO,2022-03-30 13:27:44,64.2457,12.3778,33.21,67,100,11.12,overcast clouds
642,Qrendi,MT,2022-03-30 13:27:45,35.8347,14.4583,63.1,77,100,16.11,overcast clouds
643,Nome,US,2022-03-30 13:27:45,64.5011,-165.4064,30.27,80,100,18.41,light snow
644,Koroni,GR,2022-03-30 13:27:45,36.8,21.95,64.11,74,100,6.6,overcast clouds
645,Manado,ID,2022-03-30 13:27:46,1.487,124.8455,77.77,94,20,0.0,few clouds
646,Catuday,PH,2022-03-30 13:27:46,16.2923,119.8062,81.16,78,84,9.13,broken clouds
647,Bloemfontein,ZA,2022-03-30 13:27:47,-29.1211,26.214,80.08,34,40,8.05,scattered clouds
648,Vila,PT,2022-03-30 13:27:47,42.0304,-8.1588,52.68,54,94,6.53,overcast clouds
649,Urengoy,RU,2022-03-30 13:27:48,65.9667,78.3667,30.34,95,100,15.17,light snow
650,Aden,YE,2022-03-30 13:24:40,12.7794,45.0367,81.91,63,79,9.66,broken clouds
651,Seoul,KR,2022-03-30 13:23:38,37.5683,126.9778,51.19,87,100,6.91,mist
652,Dudinka,RU,2022-03-30 13:27:48,69.4058,86.1778,24.62,96,100,15.08,light snow
653,Redmond,US,2022-03-30 13:27:49,47.674,-122.1215,48.13,82,98,4.0,overcast clouds
654,Savinskiy,RU,2022-03-30 13:27:49,62.9342,40.1361,25.18,84,100,9.62,light snow
655,Liverpool,GB,2022-03-30 13:27:49,53.4106,-2.9779,44.15,85,75,14.97,light rain
656,Talavera De La Reina,ES,2022-03-30 13:27:50,39.9635,-4.8308,58.8,67,45,3.11,light rain
657,Zhuanghe,CN,2022-03-30 13:27:50,39.7008,122.9911,43.54,56,2,8.86,clear sky
658,Belyy Yar,RU,2022-03-30 13:27:51,53.6039,91.3903,37.85,50,0,4.47,clear sky
659,Yaan,NG,2022-03-30 13:27:51,7.3833,8.5667,101.89,20,100,3.33,overcast clouds
660,Zabolotiv,UA,2022-03-30 13:27:51,48.4705,25.2857,55.2,62,90,7.34,overcast clouds
661,Kurmanayevka,RU,2022-03-30 13:27:52,52.5093,52.0675,35.64,100,100,11.43,overcast clouds
662,Humboldt,US,2022-03-30 13:27:52,40.6665,-123.9178,40.68,97,100,2.17,overcast clouds
663,Nara,JP,2022-03-30 13:27:22,34.6851,135.8049,60.12,70,100,1.14,overcast clouds
664,Bereda,ES,2022-03-30 13:27:53,43.2686,-7.5406,53.58,100,61,6.62,broken clouds
665,Southbridge,US,2022-03-30 13:26:21,42.0751,-72.0334,34.45,48,7,1.99,clear sky
666,Lebowakgomo,ZA,2022-03-30 13:27:53,-24.2,29.5,79.7,28,0,3.98,clear sky
667,San Andres,CO,2022-03-30 13:27:54,12.5847,-81.7006,82.42,69,75,9.22,broken clouds
668,Lubao,PH,2022-03-30 13:27:54,14.9167,120.55,84.27,71,9,7.05,clear sky
669,Viedma,AR,2022-03-30 13:27:55,-40.8135,-62.9967,54.16,44,100,24.05,overcast clouds
670,Mayo,US,2022-03-30 13:27:55,38.8876,-76.5119,42.13,72,100,6.91,overcast clouds
671,Akyab,MM,2022-03-30 13:28:56,20.15,92.9,81.5,78,72,5.17,broken clouds
672,Haines Junction,CA,2022-03-30 13:28:56,60.7522,-137.5108,30.15,93,100,0.0,overcast clouds
673,Chumikan,RU,2022-03-30 13:28:56,54.7183,135.315,11.57,84,75,5.99,broken clouds
674,Manama,BH,2022-03-30 13:24:23,26.2154,50.5832,80.78,55,0,18.41,clear sky
675,Kinlochleven,GB,2022-03-30 13:28:57,56.7115,-4.9661,42.62,42,100,9.51,overcast clouds
676,Sorong,ID,2022-03-30 13:28:57,-0.8833,131.25,82.6,74,23,8.66,few clouds
677,Anapskaya,RU,2022-03-30 13:28:58,44.89,37.38,57.43,58,0,17.9,clear sky
678,Halifax,CA,2022-03-30 13:28:58,44.6453,-63.5724,30.2,68,75,18.41,broken clouds
679,Neiafu,TO,2022-03-30 13:28:58,-18.65,-173.9833,77.68,94,100,0.0,light rain
680,Ankang,CN,2022-03-30 13:28:59,32.68,109.0172,57.06,89,100,3.47,light rain
681,Mampong,GH,2022-03-30 13:28:59,7.0627,-1.4001,95.16,35,100,2.08,overcast clouds
682,Waren,DE,2022-03-30 13:29:00,53.5167,12.6833,43.12,56,100,8.23,overcast clouds
683,Beira,MZ,2022-03-30 13:29:00,-19.8436,34.8389,84.29,58,20,10.36,few clouds
684,Nizwa,OM,2022-03-30 13:29:00,22.9333,57.5333,93.97,12,0,13.18,clear sky
685,Plunge,LT,2022-03-30 13:29:01,55.9114,21.8442,34.39,27,96,6.69,overcast clouds
686,Manoharpur,IN,2022-03-30 13:29:01,27.3,75.95,92.77,9,0,7.27,clear sky
687,Srednekolymsk,RU,2022-03-30 13:29:01,67.45,153.6833,-6.29,98,100,3.89,overcast clouds
688,Abalak,RU,2022-03-30 13:29:02,58.1286,68.5944,33.31,91,100,10.87,overcast clouds
689,Nadym,RU,2022-03-30 13:29:02,65.5333,72.5167,29.52,97,100,17.52,light snow
690,Tomari,RU,2022-03-30 13:29:03,47.7658,142.0683,30.27,66,10,18.57,clear sky
691,Bilibino,RU,2022-03-30 13:29:03,68.0546,166.4372,-3.89,85,100,4.63,overcast clouds
692,Bani Walid,LY,2022-03-30 13:29:04,31.7566,13.9942,89.53,10,100,15.99,overcast clouds
693,Rutana,BI,2022-03-30 13:29:04,-3.8667,30.1,65.64,83,100,3.36,moderate rain
694,Xining,CN,2022-03-30 13:29:04,36.6167,101.7667,41.0,40,100,19.62,overcast clouds
695,Gorontalo,ID,2022-03-30 13:29:05,0.5412,123.0595,76.06,94,100,2.89,light rain
696,Dromolaxia,CY,2022-03-30 13:29:05,34.8761,33.586,74.44,45,20,11.01,few clouds
697,Mafinga,TZ,2022-03-30 13:29:05,-7.25,35.0667,70.68,78,100,3.98,overcast clouds
698,Lakes Entrance,AU,2022-03-30 13:29:06,-37.8811,147.981,58.15,88,75,11.52,light rain
699,Micesti,RO,2022-03-30 13:29:06,44.95,24.8667,70.25,30,94,13.09,overcast clouds
700,Richards Bay,ZA,2022-03-30 13:29:07,-28.783,32.0377,91.27,42,8,16.24,clear sky
701,Kilindoni,TZ,2022-03-30 13:29:07,-7.9139,39.6668,79.27,82,100,9.37,overcast clouds
702,Ongandjera,NA,2022-03-30 13:29:08,-17.8833,15.0667,88.56,30,78,6.73,broken clouds
703,Challapata,BO,2022-03-30 13:29:08,-18.9,-66.7667,53.64,34,72,2.08,broken clouds
704,Yumen,CN,2022-03-30 13:29:08,40.2833,97.2,47.39,19,6,2.13,clear sky
705,Tena,EC,2022-03-30 13:29:09,-0.9833,-77.8167,69.96,81,63,0.56,broken clouds
706,Nago,JP,2022-03-30 13:29:09,26.5881,127.9761,72.45,90,100,8.9,overcast clouds
707,Fort-Shevchenko,KZ,2022-03-30 13:29:10,44.5086,50.263,49.62,59,100,18.7,overcast clouds
708,Santa Engracia,ES,2022-03-30 13:29:10,41.9406,-1.3245,62.19,53,100,22.1,overcast clouds
709,Bosaso,SO,2022-03-30 13:29:10,11.2842,49.1816,84.18,74,40,11.5,scattered clouds
710,Lake City,US,2022-03-30 13:29:11,30.1897,-82.6393,67.86,88,0,8.05,clear sky
711,Ilabaya,PE,2022-03-30 13:29:11,-17.4208,-70.5133,69.73,52,17,4.29,few clouds
712,Fuxin,CN,2022-03-30 13:29:12,42.0156,121.6589,38.73,31,64,5.1,broken clouds
713,Tanout,NE,2022-03-30 13:29:12,14.9709,8.8879,95.13,2,100,18.07,overcast clouds
714,Barranca,PE,2022-03-30 13:29:13,-10.75,-77.7667,69.26,83,100,6.11,overcast clouds
715,Vydrino,RU,2022-03-30 13:29:13,51.485,104.8461,16.48,92,25,4.34,scattered clouds
716,San Matias,BO,2022-03-30 13:29:14,-16.3667,-58.4,82.53,71,100,8.01,overcast clouds
717,Tenenkou,ML,2022-03-30 13:29:14,14.4572,-4.9169,104.4,3,12,8.99,few clouds
718,Luau,AO,2022-03-30 13:29:14,-10.7073,22.2247,72.91,79,100,5.28,light rain
