City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Hofn,IS,2022-03-28 19:01:01,64.2539,-15.2082,28.42,86,100,3.44
276,Tanabe,JP,2022-03-28 19:02:02,33.7333,135.3667,50.94,70,100,4.27
277,Kuusamo,FI,2022-03-28 19:02:03,65.9667,29.1833,15.84,62,0,6.91
278,Mayya,RU,2022-03-28 19:02:03,61.7333,130.2811,11.52,98,99,2.37
279,Lahat,ID,2022-03-28 19:02:04,-3.8,103.5333,74.23,88,57,1.86
280,Aksarka,RU,2022-03-28 19:02:04,66.5606,67.7975,26.74,96,100,11.56
281,Sitka,US,2022-03-28 18:57:27,57.0531,-135.33,43.93,59,100,5.17
282,Sapulpa,US,2022-03-28 19:01:33,35.9987,-96.1142,73.33,41,0,12.66
283,Dicabisagan,PH,2022-03-28 19:02:07,17.0818,122.4157,76.55,89,8,3.02
284,Verkhneuralsk,RU,2022-03-28 19:02:08,53.8769,59.2106,19.67,95,99,4.54
285,Tigil,RU,2022-03-28 19:02:08,57.8,158.6667,15.6,87,43,4.0
286,Haines Junction,CA,2022-03-28 19:02:09,60.7522,-137.5108,27.59,83,100,3.89
287,Roma,US,2022-03-28 18:57:31,43.2128,-75.4557,21.09,69,100,18.01
288,Hualmay,PE,2022-03-28 19:02:09,-11.0964,-77.6139,74.97,74,100,11.52
289,Porto Novo,BJ,2022-03-28 19:02:10,6.4965,2.6036,83.71,80,68,13.15
290,Kimberley,ZA,2022-03-28 19:02:10,-28.7323,24.7623,73.11,29,0,11.25
291,Anyang,CN,2022-03-28 19:02:10,36.0994,114.3289,49.73,89,100,9.46
292,Puerto Escondido,MX,2022-03-28 19:02:11,15.85,-97.0667,87.87,45,43,8.75
293,Nome,US,2022-03-28 19:02:11,64.5011,-165.4064,15.58,87,86,8.43
294,Tura,IN,2022-03-28 19:02:12,25.5198,90.2201,71.29,51,4,4.61
295,Camocim,BR,2022-03-28 19:02:12,-2.9022,-40.8411,77.07,93,100,19.13
296,Pangnirtung,CA,2022-03-28 19:02:13,66.1451,-65.7125,22.05,82,2,1.36
297,Misratah,LY,2022-03-28 19:02:13,32.3754,15.0925,60.51,81,1,18.9
298,Fortuna,US,2022-03-28 19:02:13,40.5982,-124.1573,60.91,76,75,9.22
299,Larap,PH,2022-03-28 19:02:14,14.299,122.6504,77.72,89,74,8.55
300,Jaque,PA,2022-03-28 19:02:14,7.5175,-78.1703,82.08,79,100,2.13
301,Taoudenni,ML,2022-03-28 19:02:15,22.6783,-3.9836,97.03,8,100,11.56
302,Atbasar,KZ,2022-03-28 19:02:15,51.8,68.3333,32.29,89,100,11.63
303,La Ronge,CA,2022-03-28 19:02:15,55.1001,-105.2842,21.42,68,100,11.5
304,Itoman,JP,2022-03-28 19:02:16,26.1247,127.6694,66.97,96,100,10.36
305,Santa Ana,US,2022-03-28 18:57:36,33.7456,-117.8678,61.72,84,100,14.97
306,Pangkalanbuun,ID,2022-03-28 19:02:16,-2.6833,111.6167,73.87,97,38,2.53
307,Pimenta Bueno,BR,2022-03-28 19:02:17,-11.6725,-61.1936,82.63,83,100,4.0
308,Catamarca,AR,2022-03-28 19:00:50,-28.4696,-65.7852,87.78,39,0,10.0
309,Hobyo,SO,2022-03-28 19:02:17,5.3505,48.5268,80.26,69,48,16.31
310,Johnstown,US,2022-03-28 19:02:17,40.3267,-78.922,27.45,49,75,34.52
311,Arraial Do Cabo,BR,2022-03-28 19:02:18,-22.9661,-42.0278,78.06,84,100,9.1
312,Martapura,ID,2022-03-28 19:02:18,-3.4167,114.85,77.09,94,100,3.44
313,Chaumont,FR,2022-03-28 19:02:19,48.1167,5.1333,57.36,67,100,4.23
314,Vondrozo,MG,2022-03-28 19:02:19,-22.8167,47.2833,65.82,98,100,1.81
315,Okha,RU,2022-03-28 19:02:20,53.5739,142.9478,1.74,99,40,6.71
316,Morrope,PE,2022-03-28 19:02:20,-6.5417,-80.0111,77.83,62,78,12.39
317,Houston,US,2022-03-28 18:58:03,29.7633,-95.3633,84.06,53,0,10.0
318,Seymchan,RU,2022-03-28 19:02:20,62.8833,152.4333,-3.46,93,100,5.57
319,Bandar-E Lengeh,IR,2022-03-28 19:02:21,26.5579,54.8807,74.95,52,0,13.35
320,Pocerski Pricinovic,RS,2022-03-28 19:03:21,44.7222,19.7072,59.83,45,100,2.95
321,Beloha,MG,2022-03-28 19:03:22,-25.1667,45.05,70.65,70,21,12.57
322,Nizip,TR,2022-03-28 19:03:22,37.0097,37.7942,46.53,50,0,2.77
323,Dargaville,NZ,2022-03-28 19:03:22,-35.9333,173.8833,60.84,86,8,2.37
324,Lavrentiya,RU,2022-03-28 19:03:23,65.5833,-171.0,-1.53,92,33,4.59
325,Severo-Kurilsk,RU,2022-03-28 19:03:23,50.6789,156.125,28.45,88,99,42.12
326,Limon,CR,2022-03-28 19:03:24,10.0,-83.0333,82.2,66,91,7.14
327,Hovd,MN,2022-03-28 19:03:24,48.0056,91.6419,28.33,40,21,7.14
328,Banda Aceh,ID,2022-03-28 19:03:24,5.5577,95.3222,80.15,78,8,2.98
329,Maningrida,AU,2022-03-28 19:03:25,-12.0667,134.2667,77.43,84,89,3.44
330,Kemijarvi,FI,2022-03-28 19:03:25,66.7131,27.4306,13.73,89,28,6.11
331,Canutama,BR,2022-03-28 19:03:26,-6.5339,-64.3831,88.59,61,96,2.28
332,Bambous Virieux,MU,2022-03-28 19:03:26,-20.3428,57.7575,77.22,73,5,6.76
333,Manavalakurichi,IN,2022-03-28 19:03:26,8.1333,77.3,80.73,82,0,4.83
334,Ambilobe,MG,2022-03-28 19:00:40,-13.2,49.05,74.57,94,25,3.47
335,Port Macquarie,AU,2022-03-28 19:03:27,-31.4333,152.9167,67.89,100,100,3.44
336,Kedrovyy,RU,2022-03-28 19:03:27,56.1667,91.8167,9.01,95,16,3.62
337,Dalvik,IS,2022-03-28 19:03:28,65.9702,-18.5286,26.83,71,95,5.32
338,Narsaq,GL,2022-03-28 19:03:28,60.9167,-46.05,44.82,70,51,3.67
339,Makushino,RU,2022-03-28 19:03:28,55.2103,67.2442,33.1,97,100,13.62
340,Muros,ES,2022-03-28 19:03:29,42.7762,-9.0603,62.83,64,100,4.45
341,Mogwase,ZA,2022-03-28 19:00:48,-25.185,27.2665,74.89,38,95,6.24
342,Kieta,PG,2022-03-28 19:03:29,-6.2167,155.6333,78.89,86,97,4.74
343,Buraydah,SA,2022-03-28 19:03:31,26.326,43.975,62.74,17,9,11.18
344,Saldanha,ZA,2022-03-28 19:03:31,-33.0117,17.9442,62.53,87,100,12.33
345,Chase,CA,2022-03-28 19:03:31,50.8165,-119.6857,49.08,96,100,4.36
346,Banjar,ID,2022-03-28 19:03:32,-8.19,114.9675,77.58,88,56,2.48
347,Gayeri,BF,2022-03-28 19:03:32,12.6497,0.4931,90.54,5,3,8.84
348,Teahupoo,PF,2022-03-28 19:03:33,-17.8333,-149.2667,78.76,76,85,16.49
349,Zhezkazgan,KZ,2022-03-28 19:03:33,47.8043,67.7144,34.45,86,100,13.4
350,Mayo,US,2022-03-28 19:03:34,38.8876,-76.5119,40.96,48,100,28.99
351,Isangel,VU,2022-03-28 19:03:34,-19.55,169.2667,78.06,86,98,7.67
352,Tame,CO,2022-03-28 19:00:18,6.461,-71.73,90.03,38,100,8.1
353,Ankpa,NG,2022-03-28 19:03:34,7.3706,7.6253,82.83,13,75,2.64
354,Tessalit,ML,2022-03-28 19:03:35,20.1986,1.0114,88.48,7,98,11.7
355,Nizhniy Tsasuchey,RU,2022-03-28 19:03:35,50.5167,115.1333,16.65,60,1,10.6
356,Cuenca,EC,2022-03-28 19:02:49,-2.8833,-78.9833,68.13,56,75,9.22
357,Mahebourg,MU,2022-03-28 19:03:36,-20.4081,57.7,77.25,74,9,6.87
358,Adrar,MR,2022-03-28 19:03:36,20.5022,-10.0711,87.42,15,100,6.69
359,Sao Joao Da Barra,BR,2022-03-28 19:03:37,-21.6403,-41.0511,80.13,79,50,11.54
360,Kaohsiung,TW,2022-03-28 19:01:52,22.6163,120.3133,69.04,88,98,1.99
361,Merauke,ID,2022-03-28 19:03:37,-8.4667,140.3333,78.12,89,100,10.27
362,Praia Da Vitoria,PT,2022-03-28 19:03:38,38.7333,-27.0667,63.75,81,12,8.32
363,Qujing,CN,2022-03-28 19:00:27,25.4833,103.7833,50.2,97,16,5.3
364,Tahta,EG,2022-03-28 19:03:38,26.7693,31.5021,67.21,12,0,6.51
365,Araouane,ML,2022-03-28 19:03:38,18.9048,-3.5265,92.41,8,12,9.73
366,Dustlik,UZ,2022-03-28 19:04:39,40.5247,68.0358,54.0,56,0,7.56
367,Vestmannaeyjar,IS,2022-03-28 19:04:39,63.4427,-20.2734,39.06,77,100,31.88
368,Buluang,PH,2022-03-28 19:04:40,13.3068,123.3425,75.11,94,85,3.65
369,Mitsamiouli,KM,2022-03-28 19:04:40,-11.3847,43.2844,82.13,77,8,5.26
370,Geraldton,AU,2022-03-28 19:04:42,-28.7667,114.6,72.01,88,100,11.5
371,Nishihara,JP,2022-03-28 19:04:42,26.1842,127.7558,66.25,97,100,10.36
372,Gamba,GA,2022-03-28 19:04:42,-2.65,10.0,74.84,97,100,2.73
373,Prince Rupert,CA,2022-03-28 19:04:43,54.3161,-130.3201,46.22,64,100,1.74
374,Linxia,CN,2022-03-28 19:04:43,35.6003,103.2064,45.34,40,100,5.26
375,Kruisfontein,ZA,2022-03-28 19:04:43,-34.0033,24.7314,71.89,74,100,11.97
376,Gavle,SE,2022-03-28 19:04:44,60.6745,17.1417,33.51,78,100,4.0
377,Tecoanapa,MX,2022-03-28 19:04:44,16.5167,-98.75,85.62,46,96,11.03
378,Riverton,US,2022-03-28 19:02:40,40.5219,-111.9391,70.18,18,0,17.27
379,Sorland,NO,2022-03-28 19:04:45,67.667,12.6934,31.86,46,100,17.98
380,Corcoran,US,2022-03-28 19:00:05,36.098,-119.5604,59.45,60,35,13.18
381,Zhigansk,RU,2022-03-28 19:04:45,66.7697,123.3711,-2.04,98,100,9.46
382,Tabuk,PH,2022-03-28 19:04:46,17.4189,121.4443,73.38,92,49,1.79
383,Nortelandia,BR,2022-03-28 19:04:46,-14.4547,-56.8028,85.91,73,73,1.79
384,Korla,CN,2022-03-28 19:04:46,41.7597,86.1469,50.32,35,99,2.59
385,Wajir,KE,2022-03-28 19:04:47,1.7471,40.0573,94.08,28,90,8.14
386,Byron Bay,AU,2022-03-28 19:04:47,-28.65,153.6167,66.94,97,100,9.57
387,Sheltozero,RU,2022-03-28 19:04:48,61.3667,35.3667,20.32,94,100,14.9
388,Bereda,ES,2022-03-28 19:04:48,43.2686,-7.5406,54.14,89,100,2.93
389,Veraval,IN,2022-03-28 19:04:48,20.9,70.3667,79.05,71,0,9.62
390,Yar-Sale,RU,2022-03-28 19:04:49,66.8333,70.8333,22.17,95,100,14.83
391,Luanda,AO,2022-03-28 19:00:53,-8.8368,13.2343,82.4,74,40,14.97
392,Yudong,CN,2022-03-28 19:04:49,29.385,106.5194,62.37,85,82,3.49
393,Rosario Do Sul,BR,2022-03-28 19:04:50,-30.2583,-54.9142,83.82,33,1,9.98
394,San Cristobal,VE,2022-03-28 19:04:50,7.7669,-72.225,77.18,43,100,7.45
395,Maragogi,BR,2022-03-28 19:03:10,-9.0122,-35.2225,81.79,76,67,10.76
396,Altamont,US,2022-03-28 19:04:51,42.2068,-121.7372,53.44,49,100,3.44
397,Solnechnyy,RU,2022-03-28 19:04:51,50.7214,136.6319,17.76,91,31,5.01
398,Radzyn Podlaski,PL,2022-03-28 19:04:51,51.7833,22.6167,52.79,62,11,13.85
399,Aykhal,RU,2022-03-28 19:04:52,66.0,111.5,-5.12,100,100,4.85
400,Gornopravdinsk,RU,2022-03-28 19:04:52,60.05,69.9,32.23,90,100,13.31
401,Segou,ML,2022-03-28 19:04:52,13.4317,-6.2157,96.93,8,91,8.21
402,Snezhnogorsk,RU,2022-03-28 19:04:53,69.1933,33.2531,20.98,76,100,9.44
403,Constitucion,CL,2022-03-28 19:04:53,-35.3333,-72.4167,64.44,57,0,16.64
404,Nyurba,RU,2022-03-28 19:04:54,63.2842,118.3319,15.67,96,100,4.92
405,Santa Maria Del Oro,MX,2022-03-28 19:04:54,25.9333,-105.3667,79.63,6,70,4.59
406,Gamboma,CG,2022-03-28 19:04:55,-1.8764,15.8644,77.14,73,100,3.65
407,Lesosibirsk,RU,2022-03-28 19:04:55,58.2358,92.4828,3.74,99,70,2.84
408,Verkhnevilyuysk,RU,2022-03-28 19:04:55,63.4453,120.3167,6.24,98,100,2.91
409,Soe,ID,2022-03-28 19:04:56,-9.8607,124.284,65.86,94,100,2.33
410,Emba,KZ,2022-03-28 19:05:56,48.8264,58.1442,24.57,94,100,6.78
411,Taft,IR,2022-03-28 19:05:57,31.7471,54.2088,55.35,10,0,6.91
412,Kirkwood,US,2022-03-28 19:05:57,38.5834,-90.4068,51.58,36,75,10.36
413,Walvis Bay,NA,2022-03-28 19:05:57,-22.9575,14.5053,63.09,74,44,4.0
414,Miri,MY,2022-03-28 19:05:58,4.4148,114.0089,75.65,89,100,4.23
415,Grand Gaube,MU,2022-03-28 19:05:58,-20.0064,57.6608,77.38,79,21,4.0
416,Tete,MZ,2022-03-28 19:05:59,-16.1564,33.5867,77.09,83,75,6.91
417,Weatherford,US,2022-03-28 19:05:59,32.7593,-97.7972,85.08,37,0,1.99
418,Sakakah,SA,2022-03-28 19:05:59,29.9697,40.2064,57.72,24,0,10.85
419,Faanui,PF,2022-03-28 19:06:00,-16.4833,-151.75,82.17,72,79,13.87
420,Erzin,TR,2022-03-28 19:06:00,36.9559,36.2,51.24,63,0,3.15
421,Shalinskoye,RU,2022-03-28 19:06:00,55.7228,93.7594,10.47,95,88,3.47
422,Barcelos,PT,2022-03-28 19:03:11,41.5388,-8.6151,66.69,77,96,4.18
423,Lafia,NG,2022-03-28 19:06:01,8.4833,8.5167,89.85,10,7,3.47
424,Breyten,ZA,2022-03-28 19:06:02,-26.3018,29.987,55.33,73,0,4.83
425,Ialibu,PG,2022-03-28 19:06:02,-6.2821,143.9935,56.41,99,100,0.85
426,Kyzyl-Suu,KG,2022-03-28 19:06:02,42.3414,78.0056,34.2,67,100,3.67
427,Entre Rios,BR,2022-03-28 19:06:03,-11.9419,-38.0844,85.03,47,87,9.82
428,Biak,ID,2022-03-28 19:06:03,-0.9131,122.8766,75.76,78,90,1.9
429,San-Pedro,CI,2022-03-28 19:06:04,4.7485,-6.6363,81.37,83,100,5.35
430,Harper,LR,2022-03-28 19:06:04,4.375,-7.7169,81.27,84,100,2.98
431,Barra,BR,2022-03-28 19:04:24,-11.0894,-43.1417,89.82,42,68,6.55
432,Port Hardy,CA,2022-03-28 19:06:05,50.6996,-127.4199,44.78,93,100,4.61
433,Anacortes,US,2022-03-28 19:06:05,48.5126,-122.6127,52.92,96,75,8.05
434,Kilindoni,TZ,2022-03-28 19:06:06,-7.9139,39.6668,83.43,74,77,11.18
435,Yantai,CN,2022-03-28 19:06:07,37.5333,121.4,41.22,63,1,11.39
436,Svetlogorsk,BY,2022-03-28 19:06:07,52.6333,29.7333,51.44,57,100,17.83
437,Toccoa,US,2022-03-28 19:06:07,34.5773,-83.3324,70.83,18,0,10.36
438,Ambon,ID,2022-03-28 19:06:08,-3.6954,128.1814,77.14,94,40,4.61
439,Nova Olinda Do Norte,BR,2022-03-28 19:06:08,-3.8881,-59.0942,82.04,83,95,3.74
440,Bulgan,MN,2022-03-28 19:06:09,48.8125,103.5347,19.2,62,71,2.19
441,Gonen,TR,2022-03-28 19:06:09,40.1049,27.654,57.02,26,100,4.74
442,Los Llanos De Aridane,ES,2022-03-28 19:06:09,28.6585,-17.9182,64.15,89,40,11.5
443,Guangyuan,CN,2022-03-28 19:06:10,32.442,105.823,59.02,67,100,0.43
444,Uray,RU,2022-03-28 19:06:10,60.1247,64.7758,32.36,97,100,12.59
445,Coahuayana,MX,2022-03-28 19:06:11,18.7333,-103.6833,89.28,33,22,7.99
446,Katangli,RU,2022-03-28 19:06:11,51.7102,143.2326,17.92,87,7,12.26
447,Tual,ID,2022-03-28 19:06:12,-5.6667,132.75,82.63,76,100,12.84
448,Sivakasi,IN,2022-03-28 19:06:12,9.45,77.8167,84.78,64,1,3.69
449,Alakurtti,RU,2022-03-28 19:06:13,66.9672,30.3491,17.01,79,26,7.25
450,Acarau,BR,2022-03-28 19:06:13,-2.8856,-40.12,74.25,93,100,14.56
451,Chifeng,CN,2022-03-28 19:06:13,42.2683,118.9636,46.53,44,100,18.01
452,Kynsperk Nad Ohri,CZ,2022-03-28 19:06:14,50.1189,12.5303,55.11,68,46,4.68
453,Beira,MZ,2022-03-28 19:06:14,-19.8436,34.8389,80.69,74,20,18.41
454,Benjamin Constant,BR,2022-03-28 19:06:16,-4.3831,-70.0311,84.33,74,40,6.91
455,Tremedal,BR,2022-03-28 19:07:16,-14.9758,-41.4108,89.4,31,100,10.27
456,Flinders,AU,2022-03-28 19:07:17,-34.5833,150.8552,68.18,93,100,7.0
457,Bathsheba,BB,2022-03-28 19:07:17,13.2167,-59.5167,84.81,61,40,17.27
458,Souillac,MU,2022-03-28 19:07:18,-20.5167,57.5167,77.43,78,14,6.76
459,Bahir Dar,ET,2022-03-28 19:07:18,11.5936,37.3908,78.4,28,97,5.39
460,Westport,US,2022-03-28 19:05:42,41.1415,-73.3579,32.32,48,100,11.99
461,Winnemucca,US,2022-03-28 19:07:19,40.973,-117.7357,62.65,31,40,3.44
462,Shar,KZ,2022-03-28 19:07:19,49.5886,81.0453,26.04,89,100,7.38
463,Olafsvik,IS,2022-03-28 19:07:19,64.8945,-23.7142,33.31,87,100,17.22
464,Toamasina,MG,2022-03-28 19:07:20,-18.1667,49.3833,77.47,88,93,3.51
465,Tamworth,GB,2022-03-28 19:07:20,52.634,-1.6959,55.53,71,61,2.04
466,Pacific Grove,US,2022-03-28 19:03:29,36.6177,-121.9166,62.28,81,100,6.91
467,Dakar,SN,2022-03-28 19:05:55,14.6937,-17.4441,72.48,85,100,19.77
468,Lagoa,PT,2022-03-28 19:07:21,39.05,-27.9833,59.61,76,6,6.96
469,Kloulklubed,PW,2022-03-28 19:07:21,7.0419,134.2556,82.04,76,80,13.4
470,Durban,ZA,2022-03-28 19:07:22,-29.8579,31.0292,77.02,91,0,1.99
471,Wanning,CN,2022-03-28 19:07:22,18.8003,110.3967,72.72,90,98,6.31
472,Gao,ML,2022-03-28 19:07:23,16.6362,1.637,85.48,6,0,11.59
473,Yushan,CN,2022-03-28 19:07:23,31.3776,120.9543,49.98,77,0,6.51
474,San Pedro,PH,2022-03-28 19:07:24,14.35,121.0167,82.35,81,23,11.16
475,Cayenne,GF,2022-03-28 19:07:24,4.9333,-52.3333,84.24,1,75,12.66
476,Darfo,IT,2022-03-28 19:07:24,45.8779,10.1812,59.32,53,0,1.81
477,Ust-Kuyga,RU,2022-03-28 19:07:25,70.0167,135.6,-16.04,100,100,0.63
478,Pangai,TO,2022-03-28 19:07:25,-19.8,-174.35,78.91,89,75,5.75
479,Trofors,NO,2022-03-28 19:07:26,65.5333,13.4063,26.47,96,100,2.66
480,Kamaishi,JP,2022-03-28 19:07:10,39.2667,141.8833,35.67,72,95,6.26
481,Goundi,TD,2022-03-28 19:07:26,9.3627,17.366,89.8,8,6,6.17
482,Moose Factory,CA,2022-03-28 19:07:27,51.2585,-80.6094,13.98,48,0,17.27
483,Biltine,TD,2022-03-28 19:07:27,14.5333,20.9167,80.19,7,7,19.57
484,Kaka,TM,2022-03-28 19:07:28,37.3482,59.6143,57.34,37,99,18.79
485,Yanam,IN,2022-03-28 19:07:04,16.7333,82.2167,76.55,95,6,2.68
486,Malabo,GQ,2022-03-28 19:04:30,3.75,8.7833,83.1,78,11,9.86
487,Ribas Do Rio Pardo,BR,2022-03-28 19:07:28,-20.4431,-53.7592,86.29,58,34,3.36
488,Mgandu,TZ,2022-03-28 19:07:28,-5.95,34.1333,64.04,83,36,4.56
489,Iskateley,RU,2022-03-28 19:07:29,67.6803,53.1512,-1.21,100,95,5.03
490,Alegre,BR,2022-03-28 19:07:29,-20.7636,-41.5331,85.59,65,23,5.41
491,Kharan,PK,2022-03-28 19:07:29,28.5833,65.4167,79.57,10,0,5.5
492,Belaya Gora,RU,2022-03-28 19:07:30,68.5333,146.4167,-17.1,100,78,1.83
493,Nevelsk,RU,2022-03-28 19:07:30,46.6733,141.8633,34.05,70,3,11.16
494,Havre-Saint-Pierre,CA,2022-03-28 19:07:31,50.2334,-63.5986,32.36,93,100,4.61
495,Fort Saint James,CA,2022-03-28 19:07:31,54.4333,-124.25,43.97,46,1,3.53
496,Razdolinsk,RU,2022-03-28 19:07:31,58.4211,94.6658,0.07,98,39,3.67
497,Urumqi,CN,2022-03-28 19:07:32,43.801,87.6005,34.75,87,0,2.24
498,Chiredzi,ZW,2022-03-28 19:07:32,-21.05,31.6667,68.77,81,29,3.71
499,Doka,SD,2022-03-28 19:07:33,13.5167,35.7667,89.65,20,6,11.56
500,Yerbogachen,RU,2022-03-28 19:07:33,61.2767,108.0108,-1.21,100,80,3.6
501,Turayf,SA,2022-03-28 19:07:33,31.6725,38.6637,56.26,22,0,10.74
502,Iqaluit,CA,2022-03-28 19:08:34,63.7506,-68.5145,21.02,88,33,6.51
503,Torremolinos,ES,2022-03-28 19:08:34,36.6204,-4.4998,60.39,78,75,3.44
504,Eyl,SO,2022-03-28 19:08:35,7.9803,49.8164,79.02,74,22,16.15
505,Bengkulu,ID,2022-03-28 19:08:35,-3.8004,102.2655,74.34,84,4,6.42
506,Waddan,LY,2022-03-28 19:08:36,29.1614,16.139,73.17,18,5,16.46
507,Richards Bay,ZA,2022-03-28 19:08:36,-28.783,32.0377,74.82,78,0,14.23
508,Tuzamapan,MX,2022-03-28 19:08:36,19.4,-96.85,83.75,25,0,8.1
509,Petropavlovsk-Kamchatskiy,RU,2022-03-28 19:03:56,53.0452,158.6483,27.19,80,75,6.71
510,Naranjal,EC,2022-03-28 19:08:37,-2.6667,-79.6167,83.55,80,91,3.15
511,Tucupita,VE,2022-03-28 19:08:37,9.0622,-62.051,87.82,50,87,7.52
512,Antalaha,MG,2022-03-28 19:08:38,-14.9003,50.2788,75.2,89,51,2.91
513,Belmonte,BR,2022-03-28 19:08:38,-15.8631,-38.8828,82.44,64,100,6.22
514,Zmeinogorsk,RU,2022-03-28 19:08:39,51.1567,82.195,27.37,93,100,6.55
515,Balaka,MW,2022-03-28 19:08:39,-14.9793,34.9558,68.94,97,91,6.85
516,Moussoro,TD,2022-03-28 19:08:39,13.6408,16.4901,77.92,5,10,13.11
517,Matara,LK,2022-03-28 19:08:40,5.9485,80.5353,78.19,87,6,4.18
518,Huangnihe,CN,2022-03-28 19:08:40,43.5583,128.0239,35.73,44,100,5.79
519,Anadyr,RU,2022-03-28 19:08:41,64.75,177.4833,-18.0,75,100,1.99
520,Gazanjyk,TM,2022-03-28 19:08:41,39.2446,55.5154,46.06,45,100,12.19
521,Charters Towers,AU,2022-03-28 19:08:41,-20.1,146.2667,69.33,46,57,3.6
522,Lompoc,US,2022-03-28 19:08:42,34.6391,-120.4579,61.21,76,100,14.0
523,Letpadan,MM,2022-03-28 19:08:42,17.7833,95.75,80.4,71,100,1.28
524,Fernandina Beach,US,2022-03-28 19:07:34,30.6697,-81.4626,84.09,41,0,9.22
525,Escuintla,GT,2022-03-28 19:08:42,14.305,-90.785,95.68,34,67,8.97
526,Najran,SA,2022-03-28 19:08:43,17.4924,44.1277,63.1,27,0,4.61
527,Hay River,CA,2022-03-28 19:08:43,60.8156,-115.7999,17.98,89,100,4.27
528,Ndele,CF,2022-03-28 19:08:44,8.4109,20.6473,82.89,11,25,5.35
529,Inuvik,CA,2022-03-28 19:08:44,68.3499,-133.7218,-7.67,94,54,2.64
530,Kavieng,PG,2022-03-28 19:08:44,-2.5744,150.7967,81.34,78,99,5.77
531,Odessa,UA,2022-03-28 19:07:58,46.4775,30.7326,43.54,58,0,18.14
532,Vardo,NO,2022-03-28 19:08:45,70.3705,31.1107,26.58,80,40,20.71
533,Plettenberg Bay,ZA,2022-03-28 19:08:45,-34.0527,23.3716,65.32,86,52,0.83
534,Sur,OM,2022-03-28 19:08:46,22.5667,59.5289,80.89,49,1,4.92
535,Lata,PT,2022-03-28 19:08:46,40.1629,-8.3327,59.47,62,100,5.12
536,Seddon,AU,2022-03-28 19:08:46,-37.8068,144.8916,63.97,89,100,4.61
537,Nouadhibou,MR,2022-03-28 19:08:47,20.931,-17.0347,64.89,88,69,12.95
538,Te Anau,NZ,2022-03-28 19:07:06,-45.4167,167.7167,52.16,94,99,0.87
539,General Roca,AR,2022-03-28 19:08:47,-39.0333,-67.5833,82.62,16,0,12.39
540,Abu Samrah,SY,2022-03-28 19:08:48,35.3029,37.1841,53.87,40,0,5.84
541,Sandwick,GB,2022-03-28 19:08:48,60.0,-1.25,40.82,70,75,5.75
542,Tambopata,PE,2022-03-28 19:08:49,-12.7333,-69.1833,89.49,55,40,3.44
543,Visby,SE,2022-03-28 19:08:49,57.6409,18.296,44.06,65,100,12.66
544,Changji,CN,2022-03-28 19:08:49,44.0167,87.3167,38.19,87,0,2.24
545,Usogorsk,RU,2022-03-28 19:08:49,63.4106,48.6872,-3.08,100,88,3.33
546,Panguna,PG,2022-03-28 19:08:50,-6.3164,155.4848,68.7,95,92,0.51
547,Kaeo,NZ,2022-03-28 19:09:50,-35.1,173.7833,58.32,94,15,4.5
548,Ouadda,CF,2022-03-28 19:09:51,8.0777,22.4007,76.98,13,44,5.84
549,Necochea,AR,2022-03-28 19:09:51,-38.5473,-58.7368,78.87,42,0,16.46
550,Riyadh,SA,2022-03-28 19:06:33,24.6877,46.7219,64.54,16,0,9.13
